,question,context,company,source_file,source_page,kpi_id,year,answer,data_type,relevant_paragraphs,annotator,label
235,What is the company name?,"The methane intensity (operated) remained very low at around 0.03%, which is significantly lower than the industry average of around 0.3% as measured by the Oil and Gas Climate Initiative (OGCI 2018 Annual Report). ",VERBUND,VERBUND-Integrated-Annual-Report-2019-Englisch.pdf,[9],0.0,2019,VERBUND,TEXT,"[""This integrated annual report contains the Group management report published by VERBUND for financial
year 2019, the Group report on non-financial information (NFI Report) and the Group's consolidated
financial statements, including the notes to the consolidated financial statements. The principles of fair
enterprise management followed by VERBUND are laid out in the Corporate Governance Report. This
integrated annual report thus not only presents the Group's financial and legal information but also deals
with further aspects of sustainability and proper conduct of business operations.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
236,What is the company name?,"The volume of drill cuttings from US onshore operations, classified as exempt waste, increased by 53% in 2019. The increase is mainly due to cuttings being transported as waste to landfill sites rather than collected in on-site disposal pits. Management of such waste varies with location and landowner preferences and causes year to year variations in solid exempt waste. The disposal of liquid exempt waste has increased by 17% since 2018 due to higher amount of produced water from wells. Use of fracking chemicals has decreased by 15% due to reduced fracking activity at Bakken and Eagle Ford in 2019.",TGS NOPEC Geophysical Co ASA,TGS-AR2019-FINAL-WEB-PAGES-reduced annual.pdf,[1],0.0,2019,TGS,TEXT,"[""TGS ANNUAL REPORT / 2019""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
237,What is the company name?,The world needs energy providers that can deliver energy with lower emissions,Duke Energy,2017-DukeSR.pdf,[3],0.0,2017,Duke Energy,TEXT,"[""I am pleased to share Duke Energy's 12th Sustainability Report. This year's report reflects a theme we""™ve been
observing over the past dozen years: The energy industry is in transition and the successful companies are those
that continue to recognize and adapt to the changing expectations of the customers and communities they serve.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
238,What is the company name?,"These are therefore not included in the hazardous or non-hazardous waste and waste recovery figures. In 2016 a change was made in the categorisation of recovered waste, allowing for the inclusion of treated oil contaminated water.",ENDESA,Endesa SA Annual Report 2017.pdf,[1],0.0,2017,ENDESA,TEXT,"[""Corporate Name: ENDESA, S.A.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
239,What is the company name?,"This integrated annual report contains the Group management report published by VERBUND for financial year 2018, the Group report on non-financial information (NFI Report) and the Group's consolidated financial statements, including the notes to the consolidated financial statements. The principles of fair enterprise management followed by VERBUND are laid out in the Corporate Governance Report. This integrated annual report thus not only presents the Group's financial and legal information but also deals with further aspects of sustainability and proper conduct of business operations.",VERBUND,VERBUND-Integrated-Annual-Report-2018-English.pdf,[9],0.0,2018,VERBUND,TEXT,"[""This integrated annual report contains the Group management report published by VERBUND for
financial year 2018, the Group report on non-financial information (NFI Report) and the Group's
consolidated financial statements, including the notes to the consolidated financial statements. The
principles of fair enterprise management followed by VERBUND are laid out in the Corporate Governance
Report. This integrated annual report thus not only presents the Group's financial and legal information
but also deals with further aspects of sustainability and proper conduct of business operations.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
240,What is the company name?,"This integrated annual report contains the Group management report published by VERBUND for financial year 2019, the Group report on non-financial information (NFI Report) and the Group's consolidated financial statements, including the notes to the consolidated financial statements. The principles of fair enterprise management followed by VERBUND are laid out in the Corporate Governance Report. This integrated annual report thus not only presents the Group's financial and legal information but also deals with further aspects of sustainability and proper conduct of business operations.",VERBUND,VERBUND-Integrated-Annual-Report-2019-Englisch.pdf,[9],0.0,2019,VERBUND,TEXT,"[""This integrated annual report contains the Group management report published by VERBUND for financial
year 2019, the Group report on non-financial information (NFI Report) and the Group's consolidated
financial statements, including the notes to the consolidated financial statements. The principles of fair
enterprise management followed by VERBUND are laid out in the Corporate Governance Report. This
integrated annual report thus not only presents the Group's financial and legal information but also deals
with further aspects of sustainability and proper conduct of business operations.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
241,What is the company name?,"This report contains certain forward-looking statements that involve risks and uncertainties. In some cases, we use words such as aim, ambition, continue, expect, may, strategy, will, in line with, and similar expressions to identify forward-looking statements. Forward-looking statements include all statements other than statements of historical fact, including, among others, statements regarding Equinor’s ambitions, plans, intentions, aims and expectations with respect to Equinor’s new climate roadmap, including with respect to its net carbon intensity, carbon efficiency, methane emissions and flaring reductions, renewable energy capacity, carbon-neutral global operations, internal carbon price on investment decisions, future levels of, and expected value creation from, oil and gas production, scale and composition of the oil and gas portfolio, development of CCUS and hydrogen businesses, use of offset mechanisms and natural sinks and support of TCFD recommendations.",Apache,2017_SustainabilityReport_2_9_Web.pdf,[5],0.0,2017,Apache,TEXT,"[""Welcome to Apache's 2017 sustainability report.
To view the report online, please visit the Apache
website at www.apachecorp.com/sustainability""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
242,What is the company name?,This report contains forward-looking statements regarding the future development of the RWE Group and its companies as well as future economic and political developments,RWE,RWE-csr_overall-report-2019.pdf,[27],0.0,2019,RWE Group,TEXT,"[""This report contains forward-looking statements regarding the future development of the RWE Group and its companies as well as future economic and political developments""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
243,What is the company name?,"This report covers the operations of the OMV Group, headquartered in Vienna, Austria, for the 2018 business year.",OMV,dload_Sustainability Report 2018_en.pdf,[2],0.0,2018,OMV Group,TEXT,"[""This report covers the operations of the OMV Group, headquartered in Vienna, Austria, for the 2018 business year.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
244,What is the company name?,"This year Equinor also signed contracts for the Hywind Tampen wind farm development. This project will contribute to further developing floating offshore wind technology and reducing the costs of future floating offshore wind farms, offering new industrial opportunities for Norway, the licenses and the Norwegian supplier industry in a growing global offshore wind market.",Approach Resources Inc,NASDAQ_AREX_2015 annual.pdf,[9],0.0,2015,Approach Resources Inc.,TEXT,"[""Approach Resources Inc. is an independent energy company focused on the exploration, development,
production and acquisition of unconventional oil and gas reserves in the Midland Basin of the greater Permian
Basin in West Texas, where we lease approximately 126,000 net acres as of December 31, 2015. We believe our
concentrated acreage position provides us an opportunity to achieve cost, operating and recovery efficiencies in
the development of our drilling inventory. Our long-term business strategy is to develop resource potential from
the Wolfcamp shale oil formation. See """"” Our Business Strategy"" below. Additional drilling targets could
include the Clearfork, Canyon Sands, Strawn and Ellenburger zones. We sometimes refer to our development
project in the Permian Basin as ""Project Pangea,"" which includes ""Pangea West."" Our management and technical
team have a proven track record of finding and developing reserves through advanced drilling and completion
techniques. As the operator of all of our estimated proved reserves and production, we have a high degree of
control over capital expenditures and other operating matters.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
245,What is the company name?,Through human rights supplier verifications we identified gaps both with regards to management system and implementation. We pay particular attention to findings that are considered potential markers of modern-day slavery and collaborate with the suppliers to improve and close the gaps. ,Devon,NYSE_DVN_2018.pdf,[6],0.0,2018,Devon,TEXT,"[""A Delaware corporation formed in 1971 and publicly held since 1988, Devon (NYSE: DVN) is an
independent energy company engaged primarily in the exploration, development and production of oil, natural gas
and NGLs. Our operations are concentrated in various North American onshore areas in the U.S. and Canada. In
July 2018, we exited the midstream business by divesting our aggregate ownership interests in EnLink and the
General Partner.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
246,What is the company name?,"Today, the oil and gas industry is transforming at a pace not seen in recent history, and DCP Midstream is proud to be leading the way through our talented people, optimized processes, and innovative technologies. As we look beyond the horizon, our strategic approach to ensuring long-term stakeholder value can be narrowed to two core areas of focus: operational excellence and sustainability.",DCP Midstream,DCP-Sustainability-ReportQ120.pdf,[3],0.0,2019,DCP Midstream,TEXT,"[""Today, the oil and gas industry is
transforming at a pace not seen in
recent history, and DCP Midstream is
proud to be leading the way through our
talented people, optimized processes,
and innovative technologies. As we
look beyond the horizon, our strategic
approach to ensuring long-term
stakeholder value can be narrowed to
two core areas of focus: operational
excellence and sustainability.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
247,What is the company name?,"Together with partners we sanctioned and submitted the Plan of Development for Hywind Tampen to the authorities. This is a project that uses floating wind turbines to generate renewable electricity to supply two oil and gas fields in the Tampen area: Snorre and Gullfaks. Once completed, around 35% of the annual power demand from the five platforms in the area will be met by a floating offshore wind farm. Emissions from the Gullfaks and Snorre fields will be reduced by more than 200,000 tonnes per year. ",Approach Resources Inc,NASDAQ_AREX_2018 annual.pdf,[7],0.0,2018,Approach Resources Inc.,TEXT,"[""Approach Resources Inc. is an independent energy company focused on the exploration, development,
production and acquisition of unconventional oil and gas reserves in the Midland Basin of the greater Permian Basin
in West Texas, where we lease approximately 150,000 net acres as of December 31, 2018. We believe our
concentrated acreage position and extensive, integrated field infrastructure system provide us an opportunity to
achieve cost, operating and recovery efficiencies in the development of our drilling inventory. Our long-term
business strategy is to develop resource potential from the Wolfcamp shale oil formation and pursue acquisitions
that meet our strategic and financial objectives. See """"” Our Business Strategy"" below. Additional drilling targets
could include the Clearfork, Canyon Sands, Strawn and Ellenburger zones. We sometimes refer to our development
project in the Permian Basin as ""Project Pangea,"" which includes ""Pangea West."" Our management and technical
team have a proven track record of finding and developing reserves through advanced drilling and completion
techniques. As the operator of all of our estimated proved reserves and production, we have a high degree of control
over capital expenditures and other operating matters.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
248,What is the company name?,"Total scope one emissions of CO₂ (kg CO₂) from exploration and production, divided by total production (boe).",NTPC Limited,NTPC Limited-Report-FY-19.pdf,[6],0.0,2019,"NTPC
Limited",TEXT,"[""The sustainability report of NTPC
Limited is in accordance with Global
Reporting Initiative (GRI) Standards
""Comprehensive"" option and
incorporates the IIRC framework for
the period April 1, 2018 to March
31, 2019. NTPC has defined its
capitals and attempted to provide an
overview of how it creates value for its
stakeholders for FY19. The last
sustainability report FY18 was
released on February 13, 2019. All
reports are available on the
company's website http:// ntpc.co.
in/en/sustainability /reportsand-
policies. NTPC follows
financial year reporting period for
Sustainability Report.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
249,What is the company name?,Transocean Sustainability Report 2017/2018,Transocean Ltd,Transocean_Sustain_digital_FN_4 2017_2018.pdf,[1],0.0,2017/2018,Transocean,TEXT,"[""Transocean Sustainability Report 2017/2018""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
250,What is the company name?,"UK The Equinor operated offshore wind farms Sheringham Shoal, Dudgeon and Hywind Scotland are supporting local communities through community funds or local educational initiatives and sponsorships.",AGL Energy Ltd,AGL Energy Ltd FY19 Carbon Scenario Analysis.pdf,[1],0.0,2019,AGL,TEXT,"[""agl""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
251,What is the company name?,"Unintentional spills of chemicals, produced water, ballast water and polluted water reaching the natural environment.",Chesapeake energy,Chesapeake 2017 Annual Report.pdf,[1],0.0,2017,Chesapeake energy,TEXT,"[""Chesapeake energy""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
252,What is the company name?,"Urgent need for action Climate change is one of the main challenges of our time and a clear call for action. Equinor acknowledges the findings of the Intergovernmental Panel on Climate Change (IPCC) that human activities contribute to global warming with detrimental effects on nature, people and society at large. We recognise that the world's energy systems must be transformed in a profound way to drive decarbonisation, while at the same time ensuring universal access to affordable and clean energy and realising the United Nations Sustainable Development Goals. We want to be an active player in this change by reducing emissions, growing in renewable energy and providing low carbon solutions to our customers to help accelerate decarbonisation. According to IPCC’s 1.5 C report from 2018 and the two IPCC special reports from 2019 on land and on the ocean and cryosphere in a changing climate, global temperature rise has already reached 1C above the pre-industrial level. Global warming is damaging the ability of the land and the ocean to sustain humanity. To avoid an irreversible climate crisis, global warming needs to be kept to well below 2C and urgent actions are needed to reduce greenhouse gas emissions from all sectors.",OMV,Sustainability Report 2015_EN.pdf,[2],0.0,2015,OMV Group,TEXT,"[""About this report This report covers the sustainability operations of OMV Group, headquartered in Vienna, Austria, for the 2015 business year.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
253,What is the company name?,"VIETNAM ELECTRICITY 11 Cua Bac street, Ba Dinh district, Hanoi, Vietnam Website: http://www.evn.com.vn Telephone: 024.66946789 | Fax: 024.66946666",EVN,Vietnam Electricity Corporation (EVN)_AnnualReport2018(1).pdf,[46],0.0,2018,Vietnam Electricity,TEXT,"[""VIETNAM ELECTRICITY 11 Cua Bac street, Ba Dinh district, Hanoi, Vietnam Website: http://www.evn.com.vn Telephone: 024.66946789 | Fax: 024.66946666""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
254,What is the company name?,We aim to increase our equity renewable capacity ten-fold from 2019 to 2026.,Aker BP,Aker-BP-Sustainability-report-2017.pdf,[1],0.0,2017,Aker BP,TEXT,"[""AKER BP ASA""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
255,What is the company name?,"We believe that our strategy and long-term perspective on value creation will make us more competitive in the long term. Our values open, collaborative, courageous and caring help us set direction and guide our decisions, actions, and the way we interact with others. ",Transneft PJSC,annual 2018.pdf,[1],0.0,2018,Transneft,TEXT,"[""TRANSNEFT""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
256,What is the company name?,We create shared value that contributes to sustainable development through:,Cabot Oil & Gas Corp,Cabot Oil & Gas Corp Annual Report 2016.pdf,[1],0.0,2016,CABOT OIL & GAS CORPORATION,TEXT,"[""CABOT OIL & GAS CORPORATION""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
257,What is the company name?,"We follow rigorous technical and operational standards for well design and operations, including standards for the types and volumes of chemicals used in drilling and hydraulic fracturing fluids. We disclose the chemicals used in hydraulic fracturing through FracFocus1.",OMV,Sustainability Report 2017_EN.pdf,[2],0.0,2017,OMV Group,TEXT,"[""About this report This report covers the operations of OMV Group, headquartered in Vienna, Austria, for the 2017 business year.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
258,What is the company name?,"We recognise that our efforts in this space is a continuous journey of improvement. As such, the human rights improvement project conducted an analysis during 2019 to explore how we can ensure ongoing improvement of identification and engagement with potentially affected stakeholders, paying attention to our activities in, amongst others, Argentina, Nicaragua and Mexico.",Cenovus Energy,Cenovus Annual Report 2014.pdf,[1],0.0,2014,Cenovus Energy,TEXT,"[""cenovus ENERGY""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
259,What is the company name?,"We see from post-course feedback that attendees consider these training sessions to increase specific awareness of human rights issues related to their work, leading to changed behaviours when assessing risks, following up on issues, and ensuring that human rights is included when scoping work. ",DCP Midstream,DCP-Sustainability-ReportQ120.pdf,[3],0.0,2019,DCP Midstream,TEXT,"[""Today, the oil and gas industry is
transforming at a pace not seen in
recent history, and DCP Midstream is
proud to be leading the way through our
talented people, optimized processes,
and innovative technologies. As we
look beyond the horizon, our strategic
approach to ensuring long-term
stakeholder value can be narrowed to
two core areas of focus: operational
excellence and sustainability.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
260,What is the company name?,"Welcome to Apache's 2017 sustainability report. To view the report online, please visit the Apache website at www.apachecorp.com/sustainability",Apache,2017_SustainabilityReport_2_9_Web.pdf,[5],0.0,2017,Apache,TEXT,"[""Welcome to Apache's 2017 sustainability report.
To view the report online, please visit the Apache
website at www.apachecorp.com/sustainability""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
261,What is the company name?,Welcome to OMV's 2018 Sustainability Report,OMV,dload_Sustainability Report 2018_en.pdf,[2],0.0,2018,OMV,TEXT,"[""Welcome to OMV's 2018 Sustainability Report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
262,What is the company name?,Welcome to the University of Plymouth's fifth Sustainability Report,University of Portsmouth,University of Plymouth Sustainability_Report_2018.pdf,[3],0.0,2018,University of Plymouth,TEXT,"[""Welcome to the University of Plymouth's fifth Sustainability Report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
263,What is the company name?,"While the Chinese power industry is facing imminent challenges, opportunities also arise. In 2018, CR Power actively responded to changes caused by power reform and industrial transformation, accelerated the development of renewable energy, disposed of inefficient assets, and actively promoted business innovation and transformation.",CR Power,China Resources Power Holdings Co Ltd Annual Report 2018.pdf,[13],0.0,2018,CR Power,TEXT,"[""While the Chinese power industry is facing imminent challenges,
opportunities also arise. In 2018, CR Power actively responded to
changes caused by power reform and industrial transformation,
accelerated the development of renewable energy, disposed of
inefficient assets, and actively promoted business innovation and
transformation.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
264,What is the company name?,"Xcel Energy achieved its earnings target once again in 2019, marking the 15th consecutive year of meeting or exceeding our earnings guidance.",XCEL,Xcel_Energy-AR2019.pdf,[2],0.0,2019,Xcel Energy,TEXT,"[""Xcel Energy achieved its earnings target once again in 2019, marking the 15th consecutive year of meeting or exceeding our earnings guidance.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
265,What is the company name?,Xcel Energy is a major U.S. electric and natural gas company with annual revenues of $11.5 billion.,XCEL,Xcel_Energy-AR2019.pdf,[3],0.0,2019,Xcel Energy,TEXT,"[""Xcel Energy is a major U.S. electric and natural gas company with annual revenues of $11.5 billion.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
266,What is the company name?,"Xcel Energy is a major U.S. regulated electric and natural gas delivery company headquartered in Minneapolis, Minnesota (incorporated in Minnesota in 1909).",XCEL,Xcel_Energy-AR2019.pdf,[22],0.0,2019,Xcel Energy,TEXT,"[""Xcel Energy is a major U.S. regulated electric and natural gas delivery company headquartered in Minneapolis, Minnesota (incorporated in Minnesota in 1909).""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
267,What is the company name?,agl,AGL Energy Ltd,AGL Energy Ltd Annual Report 2019.pdf,[1],0.0,2019,AGL,TEXT,"[""agl""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
268,What is the company name?,"but we must strive to be always safe and will increase our efforts going forward. In particular, the follow up of compliance with Life-Saving Rules will be strengthened. ",Enel,Enel SA sustainability-report-2017.pdf,[5],0.0,2017,Enel,TEXT,"[""In defining and implementing its strategic vision, Enel carefully integrates and combines all relevant factors: economic-financial, environmental, social and governance-related.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
269,What is the company name?,cenovus ENERGY,Cenovus Energy,Cenovus Annual Report 2019.pdf,[1],0.0,2019,Cenovus Energy,TEXT,"[""cenovus ENERGY""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
270,What is the company name?,cenovus energy 2012 annual report,Cenovus Energy,Cenovus Annual Report 2012.pdf,[1],0.0,2012,cenovus ENERGY,TEXT,"[""cenovus energy 2012 annual report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
271,What is the company name?,climate-related risks and opportunities in line with its strategy and risk management process. ,NOVATEK,04_NOVATEK_AR_2018_ENG_15.pdf,[1],0.0,2018,PAO NOVATEK,TEXT,"[""PAO NOVATEK ANNUAL REPORT 2018""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
272,What is the company name?,"environments, Resource management (waste and water), Biodiversity and sensitive areas",Cenovus Energy,Cenovus Sustainability Report 2017.pdf,[1],0.0,2017,Cenovus Energy,TEXT,"[""cenovus ENERGY""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
273,What is the company name?,"for polar bears, density modelling of whales and dolphins, distribution modelling of bird species and studies to increase our general knowledge on ice edge ecosystems. Offshore wind – UK and USA Equinor’s Empire Wind offshore wind project, currently under development, has engaged in a pioneering partnership with conservation scientists to protect the endangered North Atlantic right whale. The collaboration with the Wildlife Conservation Society has deployed two high-tech whale monitoring equipment in the lease area. The real-time monitoring tool will be an effective way to detect large whale species during construction activities and will also provide scientists with significantly more spatial and temporal distribution data, which will be helpful to identify the best way to protect the species.",Approach Resources Inc,NASDAQ_AREX_2016 annual.pdf,[8],0.0,2016,Approach Resources Inc.,TEXT,"[""Approach Resources Inc. is an independent energy company focused on the exploration, development,
production and acquisition of unconventional oil and gas reserves in the Midland Basin of the greater Permian Basin
in West Texas, where we lease approximately 123,000 net acres as of December 31, 2016. We believe our
concentrated acreage position and extensive, integrated field infrastructure system provides us an opportunity to
achieve cost, operating and recovery efficiencies in the development of our drilling inventory. Our long-term
business strategy is to develop resource potential from the Wolfcamp shale oil formation and pursue acquisitions
that meet our strategic and financial objectives. See """"” Our Business Strategy"" below. Additional drilling targets
could include the Clearfork, Canyon Sands, Strawn and Ellenburger zones. We sometimes refer to our development
project in the Permian Basin as ""Project Pangea,"" which includes ""Pangea West."" Our management and technical
team have a proven track record of finding and developing reserves through advanced drilling and completion
techniques. As the operator of all of our estimated proved reserves and production, we have a high degree of control
over capital expenditures and other operating matters.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
274,What is the company name?,including a review of the consistency of information against the GRI index.,Cabot Oil & Gas Corp,Cabot Oil & Gas Corp Annual Report 2017.pdf,[1],0.0,2017,CABOT OIL & GAS CORPORATION,TEXT,"[""CABOT OIL & GAS CORPORATION
2017 Annual Report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
275,What is the company name?,interaction between the protected areas and these assets. ,AES Corporation ,AES Corporation Annual Report 2018.pdf,[1],0.0,2018,THE AES CORPORATION,TEXT,"[""THE AES CORPORATION""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
276,What is the company name?,local job creation and local sourcing of goods and services,RWE,RWE-csr_overall-report-2019.pdf,[36],0.0,2019,RWE Aktiengesellschaft,TEXT,"[""RWE Aktiengesellschaft""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
277,What is the company name?,"nmVOC released to the atmosphere from power generation and heat production, flaring (including well testing/well work-over), process, cold venting and fugitives.",Eni SpA,EniFor-2018-eng.pdf,[6],0.0,2018,Eni,TEXT,"[""ENI IN THE WORLD""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
278,What is the company name?,"opportunity areas are: Competitive at all times, Transforming the oil and gas industry, and Providing energy for a low carbon future. ",PGE,PGE_Mngmnt_Board_consolidated_report_PGE_CG_2018_with comments.pdf,[7],0.0,2018,PGE Group,TEXT,"[""PGE Group as of the end of 2018 consisted of: ï‚¡ PGE S.A. - the parent company, ï‚¡ 57 subsidiaries subject to consolidation, ï‚¡ 4 associates, ï‚¡ 1 jointly controlled entity.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
279,What is the company name?,"over many years. Our workforce is also exposed to risk factors such as noise and chemicals, these areas are followed up in our daily work and through continuous improvement efforts. ",BASF SE,BASF_Report_2016.pdf,[1],0.0,2016,BASF,TEXT,"[""BASF Report 2016""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
280,What is the company name?,"saipem SpA Via Martiri di Cefalonia, 67 20097 San Donato Milanese Milan - Italy",Saipem SpA,SaipemSustainability2018.pdf,[72],0.0,2018,saipem SpA,TEXT,"[""saipem SpA
Via Martiri di Cefalonia, 67
20097 San Donato Milanese
Milan - Italy""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
281,What is the company name?,scale-up of investment in sustainable natural carbon sinks. ,Tatneft,PJSC Tatneft annual report 2016.pdf,[4],0.0,2016,TAFTNEFT,TEXT,"[""The PJSC TATNEFT's securities are listed in the Russian and international stock markets.
The Company's ordinary and preferred shares are traded on the Moscow Stock Exchange
and are quoted on the highest list of the first (I) level. 28.5% of the voting shares were
deposited to be converted to global American Depository Receipts (ADR). The Company's
depositary receipts are included in the listing of the London Stock Exchange (ATAD).""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
282,What is the company name?,"sea is closely monitored to ensure it stays within regulatory limits. In some cases, especially during periods of varying process conditions, produced water is dispatched together with crude oil through pipelines to onshore plants for treatment. Improved work processes and an IT tool for water management have been implemented.",Adani,Adani Group Adani Enterprises Annual Report 2019.pdf,[1],0.0,2018-19,Adani Enterprises Limited,TEXT,"[""Adani Enterprises Limited""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
283,What is the company name?,"to discuss concerns with their leader or the leader’s superior or use available internal channels to provide support. Concerns may also be reported through our Ethics Helpline. The helpline allows for anonymous reporting and is open to employees, business partners and the general public. Equinor has a strict non-retaliation policy.",CenterPoint Energy,CenterPoint Energy Annual report 2012.pdf,[1],0.0,2012,CenterPoint Energy,TEXT,"[""CenterPoint Energy""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
284,What is the company name?,tonnes of gas flared per1000 tonnes of hydro- carbon produced,Teekay Corp,Teekay-Corporation-2018-Sustainability-Report.pdf,[1],0.0,2018,TEEKAY CORPORATION,TEXT,"[""TEEKAY CORPORATION
2018 Sustainability Report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
285,What is the company name?,"us. Equinor has low carbon as one of the main strategic pillars on which the governance of the company is based, and we embed climate considerations into decision making, sensitivity testing, incentives and reporting. ",ROMGAZ,Annual Report 2016_0.pdf,[1],0.0,2016,"Societatea Nationala de Gaze Naturale ""ROMGAZ"" SA ",TEXT,"[""Societatea Nationala de Gaze Naturale ""ROMGAZ"" SA Board of Director's Report 2016""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
286,What is the company name?,value creation and portfolio optimisation through valuable partnerships. ,XCEL,Xcel_Energy-AR2019.pdf,[3],0.0,2019,Xcel Energy,TEXT,"[""Xcel Energy is a major U.S. electric and natural gas company with annual revenues of $11.5 billion.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
287,What is the company name?,"were within or near the terminal area. The free oil at and around the terminal has been collected. Clean-up continues in forest areas north-east of the terminal, closely monitored by environmental experts. There have been no confirmed observations of oil on sea water coming from the oil spill. Tests of groundwater from monitoring wells on site in November 2019 show no contamination from the oil spill. Groundwater sampling events will be completed on a quarterly basis throughout 2020.",NOVATEK,04_NOVATEK_AR_2016_ENG_11.pdf,[3],0.0,2016,NOVATEK,TEXT,"[""About the Company NOVATEK is one of the largest independent natural gas producers in Russia""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
288,What is the company name?,wintershall dea,Wintershall Dea,Wintershall Dea annual report 2019.pdf,[1],0.0,2019,Wintershall Dea,TEXT,"[""wintershall dea""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,1
289,What is the company name?,• AR 3.10 – Risk management and internal control • SR – Embedding sustainability in how we work • SR – Climate-related business risks and portfolio resilience ,Gazprom PJSC,gazprom-annual-report-2018-en.pdf,[1],0.0,2018,PJSC GAZPROM,TEXT,"[""PJSC Gazprom Annual Report 2018""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
290,What is the company name?,"• Capture value from cycles: We have demonstrated in the past the ability to create value through the cycles, by adding resources in downturns and optimising the portfolio in upturns. ",PGE,PGE-Presentation_Q42018_EN.pdf,[52],0.0,2019,PGE,TEXT,"[""This presentation has been prepared by the management of PGE Polska Grupa Energetyczna S.A. (the ""Company"" or ""PGE"") and other entities.""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
291,What is the company name?,"• Cost competitiveness: We seized the opportunity that arose from the previous downturn to make lasting improvements, and we aim to keep cost levels under control when the prices are increasing. ",Saipem SpA,Annual-report-2019.pdf,[2],0.0,2019,SAIPEM SpA,TEXT,"[""BOARD OF DIRECTORS AND statutory AUDITORS OF SAIPEM SpA""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
292,What is the company name?,"• Providing access to affordable, reliable, sustainable and modern energy • Creating value for shareholders • • Hiring and developing staff, and promotion of diversity and inclusion in our workforce • Creating opportunities for social and economic development across our value chain through payments to governments, ",CenterPoint Energy,CenterPoint Energy Annual report 2016.pdf,[1],0.0,2016,CenterPoint Energy,TEXT,"[""CenterPoint Energy 2016 Annual Report""]",20201030 1Qbit aggregated_annotations_needs_correction.xlsx,0
